K,15,17,14,9,4,12,23,19,18,5,42,11,11,11,60,47,66,4,11,11,86,4,12,18,19,53,11,27,15,4,14,1,3,24,20,40,38,64,143,4,126,56,28,9,33,91,83,67,20,1,60,4,72,56,4,23,4,66,58,38,16,10,11,56,21,6,13,18,46,9,15,30,8,24,15,14,7,7,7,6,9,10,13,5,8,4,41,17,34,8,7,23,107,16,26,56,34,40,56,10
K,10,8,20,4,4,1,16,14,19,9,32,23,2,8,30,14,58,4,27,24,102,50,17,53,19,12,20,42,6,10,41,12,3,78,4,16,3,26,4,14,2,5,6,14,5,6,8,24,21,20,4,7,8,55,9,28,67,58,9,53,70,12,44,18,34,17,79,9,6,17,15,10,11,3,3,177,10,8,2,6,1,20,6,20,6,26,62,9,3,121,87,16,66,27,173,42,34,5,40,40
K,5,35,30,18,14,3,5,14,32,24,21,12,44,49,63,87,8,2,3,54,1,13,11,13,33,22,5,8,2,4,11,137,69,88,55,140,57,28,69,39,93,83,81,5,6,28,41,17,34,64,3,10,16,66,27,6,9,17,8,45,20,2,3,18,37,11,7,15,27,4,1,1,32,23,22,11,9,2,8,3,32,33,3,1,25,27,7,19,6,11,49,30,8,52,29,12,22,3,1,6
K,8,8,7,2,11,5,8,7,11,13,12,26,4,51,10,13,29,15,20,69,5,69,63,27,2,14,69,24,27,24,34,42,27,3,5,12,10,1,6,100,16,2,12,24,1,4,1,3,28,25,81,110,16,5,109,8,122,82,36,43,6,54,45,86,42,2,37,53,47,52,56,13,30,73,33,7,5,7,36,65,14,7,13,30,60,46,1,12,15,19,8,6,4,6,9,12,10,12,2,16
K,1,8,21,7,11,4,18,13,14,20,14,6,28,9,10,60,1,57,5,50,84,33,4,44,19,5,42,70,21,12,2,30,27,8,20,5,4,16,12,23,65,3,6,111,78,92,6,14,43,81,29,97,137,54,11,15,55,84,55,2,27,32,42,105,55,24,13,2,23,51,71,32,8,4,3,29,73,8,4,11,36,52,9,5,11,9,6,5,4,2,5,7,25,16,15,12,16,3,12,27
K,4,1,8,35,18,25,9,7,15,7,11,48,7,3,1,8,8,6,8,32,24,32,41,57,1,26,34,32,50,61,21,11,16,1,35,4,72,69,109,19,89,51,48,86,75,70,9,95,30,52,54,48,42,14,29,22,33,44,65,12,10,5,50,3,4,7,34,6,1,2,24,4,15,18,33,15,10,1,18,12,19,8,48,27,35,35,87,52,31,24,3,60,14,34,2,2,7,9,31,87
K,29,6,20,41,22,21,14,16,27,16,20,23,37,1,37,65,55,17,16,8,16,7,3,10,28,20,36,10,4,1,6,11,13,3,13,33,13,7,12,130,75,108,16,30,11,105,24,25,13,68,119,16,62,26,46,18,56,48,4,28,15,17,13,5,53,24,3,7,20,37,32,8,31,26,8,1,12,36,19,6,30,10,4,48,16,16,9,11,37,10,14,19,9,20,5,34,32,51,34,69
K,2,7,5,3,6,5,1,10,8,13,4,13,3,24,3,16,9,7,45,12,82,33,5,13,20,29,11,27,21,26,80,42,40,18,5,4,17,16,2,1,4,9,10,7,1,2,2,6,10,12,16,5,5,33,35,51,105,79,1,72,88,43,31,121,44,45,75,4,19,36,79,16,16,19,53,32,17,13,13,56,25,10,6,21,48,28,1,8,5,9,4,5,5,8,7,3,14,4,20,20
K,24,25,13,5,5,1,7,7,15,24,2,26,7,12,45,22,45,37,4,12,4,20,57,73,24,12,21,55,20,6,6,8,14,5,44,24,31,164,21,100,79,40,16,62,38,69,63,47,38,18,36,115,7,31,45,17,49,74,51,29,21,7,26,10,12,25,24,11,1,26,17,7,2,10,24,17,9,3,2,1,20,12,20,18,6,8,11,3,16,13,13,14,28,1,15,16,70,69,45,28
K,6,10,20,33,15,11,8,2,16,6,28,7,4,25,2,47,13,1,31,75,24,65,32,28,23,3,13,39,10,9,7,15,5,6,4,27,1,1,1,6,3,6,14,22,1,8,20,105,101,10,3,77,76,124,80,23,7,59,6,57,26,93,18,2,31,19,24,52,14,28,4,34,56,18,62,14,7,52,14,8,15,42,20,4,12,36,17,5,1,30,33,17,11,6,9,10,18,24,4,34
K,22,12,12,20,13,3,2,3,7,7,24,22,25,1,32,55,61,1,74,47,157,2,10,15,19,18,55,16,48,16,1,18,18,16,11,13,16,3,4,3,5,2,2,10,5,16,39,48,53,12,61,116,106,30,121,9,53,30,69,69,6,3,2,39,51,37,16,7,15,23,59,21,2,10,24,43,15,8,6,20,35,5,5,11,30,8,12,13,4,8,1,6,3,6,6,16,8,2,33,20
K,1,23,19,23,9,7,2,1,5,23,29,18,11,17,113,43,10,20,17,20,27,22,67,51,28,10,35,29,21,6,7,30,22,10,5,11,2,2,10,9,22,11,7,9,22,29,2,20,148,136,22,49,77,111,144,93,41,36,28,31,33,67,72,7,48,15,141,22,7,21,27,84,5,3,1,9,42,49,17,9,21,45,38,6,7,11,54,23,6,79,4,5,37,36,22,7,5,1,15,11
K,20,3,28,37,27,23,6,12,11,22,68,16,48,74,12,62,72,112,32,71,50,21,35,31,23,20,31,27,52,40,13,16,5,152,1,4,1,17,20,4,3,2,154,102,67,22,32,59,86,22,23,53,4,41,56,11,172,20,18,61,54,51,10,3,28,27,43,46,8,2,20,60,47,7,6,15,54,33,1,4,14,48,26,6,15,43,3,2,3,37,24,20,4,10,10,19,18,6,22,33
K,13,9,6,3,2,5,5,6,11,2,14,24,7,15,29,1,42,18,30,11,5,82,53,13,60,23,45,37,52,50,7,28,5,64,1,7,1,1,4,29,16,4,14,9,2,18,7,5,15,3,2,12,2,17,5,4,4,4,13,4,28,29,90,9,125,5,4,23,7,92,3,14,17,7,25,6,67,26,18,17,14,60,12,2,5,6,38,11,2,5,4,29,8,8,11,18,8,6,3,3
K,17,11,19,8,3,5,3,15,3,15,19,10,25,10,28,14,12,28,17,31,7,18,52,18,11,12,13,26,28,5,24,8,18,8,12,20,6,11,6,5,7,22,11,18,47,12,35,1,16,108,62,49,47,58,13,48,81,3,41,49,4,78,111,40,16,29,30,70,44,28,29,22,69,42,9,30,55,18,19,48,22,1,12,15,19,8,2,5,6,7,4,7,24,24,21,15,17,3,8,3
K,6,20,3,9,5,2,9,6,8,6,10,25,7,7,10,18,3,38,1,24,5,31,25,52,32,25,32,26,3,3,4,4,2,7,2,6,10,3,3,5,8,3,11,24,71,115,159,69,34,353,192,32,90,6,20,51,27,73,69,2,23,30,38,78,66,11,7,41,28,83,12,2,3,5,14,60,45,12,9,14,65,27,10,4,70,12,12,8,19,12,7,4,4,6,6,9,6,10,7,18
K,1,4,1,5,2,5,2,3,11,2,14,14,34,33,4,15,28,33,6,7,2,73,14,7,59,5,39,70,29,25,45,74,3,30,28,9,20,65,3,12,11,22,15,8,3,5,15,3,4,5,7,11,15,4,11,5,2,24,9,34,57,27,34,29,42,64,72,76,42,219,64,55,43,138,52,25,129,31,4,48,28,10,11,18,16,3,12,14,9,21,2,5,9,1,7,15,24,15,13,19
K,8,18,8,13,2,7,24,15,20,14,11,49,1,34,30,58,56,10,6,37,4,1,34,16,23,27,24,27,55,53,2,2,2,32,2,7,29,2,3,8,38,30,71,95,119,59,96,13,128,62,49,35,71,57,24,23,27,81,51,15,5,13,18,60,42,10,19,50,23,1,7,22,39,17,3,9,18,35,22,32,26,11,5,3,2,7,18,13,8,29,20,69,18,11,27,22,40,11,28,49
K,7,18,26,31,17,10,7,25,7,37,34,15,20,5,16,1,19,4,7,22,26,61,24,10,11,24,44,18,13,18,3,3,14,5,3,2,3,2,17,1,6,133,128,22,55,40,70,139,5,22,8,71,40,13,142,11,8,15,7,7,59,50,56,12,24,21,57,31,1,25,50,36,3,13,45,20,7,15,33,17,3,8,13,10,1,2,10,35,29,20,5,6,12,23,31,21,19,15,6,8
K,24,10,26,2,13,5,4,14,15,12,22,29,6,11,38,18,19,20,4,20,12,39,83,25,49,20,3,24,16,11,2,7,7,1,14,26,50,120,51,29,16,11,4,20,91,10,1,25,74,104,5,41,14,101,32,32,3,3,29,70,51,12,21,57,37,7,17,54,32,4,1,16,17,5,5,7,7,11,5,17,22,10,15,13,30,18,1,38,5,49,17,105,125,5,7,19,41,13,22,9
K,25,1,11,21,25,33,4,12,25,21,12,14,17,9,21,9,45,35,33,17,43,60,25,5,16,7,18,19,8,5,21,3,4,8,5,10,4,2,3,3,13,2,1,8,7,14,29,139,6,71,32,40,68,17,7,9,9,115,6,25,27,20,81,105,58,31,18,7,7,41,11,3,11,1,14,7,3,1,8,2,14,11,6,12,6,19,30,20,10,11,12,8,9,16,35,23,4,3,51,17
K,4,10,34,16,18,7,16,5,2,32,10,51,37,1,14,28,79,49,1,39,28,37,55,59,19,30,6,4,3,7,20,11,16,6,6,1,1,6,3,2,7,31,39,10,114,71,73,19,111,34,51,14,80,47,86,27,34,24,3,41,58,22,3,14,8,13,46,27,10,10,18,35,9,19,10,9,17,11,4,11,22,24,1,6,14,28,13,18,4,9,25,8,33,23,30,12,4,14,7,62
K,2,11,7,18,10,8,4,5,5,15,21,13,10,30,18,11,19,10,55,10,141,33,6,28,49,11,34,2,8,32,8,40,11,14,7,2,1,2,5,2,3,14,1,9,8,6,3,5,30,49,3,181,98,132,58,79,33,51,91,140,4,6,36,19,25,144,62,27,32,111,36,22,8,51,81,58,7,2,23,26,67,35,12,23,62,27,3,10,27,5,1,2,11,23,28,16,2,10,10,19
K,9,32,23,19,2,14,3,13,20,19,12,4,14,17,20,33,42,87,26,21,33,6,41,31,9,19,8,28,10,3,6,1,12,2,5,5,2,3,2,8,5,31,85,88,64,3,46,27,84,121,10,29,14,40,24,60,27,21,19,26,36,12,8,2,14,8,35,14,10,11,27,17,1,14,24,8,2,25,4,4,3,1,4,12,30,16,17,1,8,10,14,11,14,21,4,29,1,42,9,59
K,2,11,13,15,12,5,6,4,8,6,20,11,42,32,15,51,16,56,51,32,42,26,72,54,77,2,25,2,13,5,27,26,44,31,3,5,4,4,3,7,8,6,25,21,19,11,15,20,80,114,46,95,18,71,101,41,90,33,20,29,87,18,19,51,16,40,88,54,1,22,15,66,27,14,10,5,16,64,36,4,14,21,39,15,4,1,15,17,13,10,6,5,13,12,13,8,10,32,16,4
K,6,14,14,12,16,7,4,7,27,20,7,8,45,7,62,11,26,2,4,30,100,4,33,60,3,2,22,22,19,12,6,5,27,20,16,7,3,7,1,7,7,16,6,6,27,3,3,25,36,68,23,6,6,147,223,27,129,43,96,73,7,9,2,30,158,50,53,30,38,53,86,53,1,18,34,70,44,4,11,34,77,18,8,14,30,62,6,6,12,15,22,26,13,8,8,7,5,21,22,5
K,16,15,24,13,10,5,2,13,8,22,18,19,8,21,5,16,126,27,67,5,23,30,29,24,16,43,13,2,1,4,7,5,4,2,5,8,1,9,1,12,23,3,5,11,168,151,6,60,35,73,79,148,42,28,10,39,59,8,94,23,4,23,18,61,77,33,7,10,17,13,63,31,2,3,6,22,38,60,2,5,10,32,7,14,47,27,5,9,38,23,6,16,34,71,38,6,14,9,36,19
K,4,16,42,20,13,5,10,13,6,6,42,12,55,35,86,21,12,51,55,80,21,16,94,20,9,5,12,5,3,14,5,9,2,27,1,1,19,153,79,72,6,10,5,25,104,58,28,23,39,31,28,158,27,24,21,28,61,72,1,34,26,42,21,11,3,8,68,28,10,10,14,40,25,4,2,11,46,20,7,10,30,4,23,34,19,16,3,4,12,15,21,37,19,29,56,59,3,4,6,1
K,20,3,8,15,28,22,6,17,17,2,20,22,66,30,37,13,10,6,33,1,84,118,32,35,12,58,25,32,2,24,12,19,9,1,3,1,5,1,5,12,19,82,11,150,44,47,77,7,24,54,46,26,68,6,1,59,46,23,24,37,3,21,35,36,42,13,6,1,8,10,48,17,8,1,5,38,4,7,15,17,1,1,1,22,1,2,15,33,20,17,6,7,15,7,17,21,34,11,11,30
K,28,20,14,12,6,3,6,9,7,11,24,7,13,12,13,21,8,16,27,81,43,74,79,3,38,12,29,16,21,23,21,13,7,3,6,3,3,2,4,28,6,31,95,105,120,53,52,28,115,30,8,26,9,18,128,23,34,13,2,17,33,86,96,36,17,50,50,9,4,2,24,55,43,9,3,8,57,30,5,8,16,23,5,14,14,10,8,5,6,5,5,10,12,24,11,11,4,35,11,26
K,18,1,13,3,15,8,9,5,4,10,13,8,8,24,6,21,16,19,18,38,6,20,21,21,21,3,66,9,13,8,21,11,12,15,2,15,2,1,8,2,3,7,1,3,7,9,24,25,10,9,16,71,117,74,40,46,56,29,84,57,36,33,137,36,40,8,2,7,28,32,87,8,16,16,1,33,75,6,20,37,48,13,2,11,8,59,29,11,7,8,15,7,7,6,8,3,13,9,9,20
K,388,2,6,6,6,4,9,5,4,8,5,10,5,14,7,13,9,16,1,20,7,7,4,14,5,2,18,21,53,7,71,4,118,30,53,33,31,6,5,1,15,7,4,21,10,4,1,21,6,1,2,15,18,38,79,66,95,68,15,30,2,19,3,3,47,20,36,32,21,6,1,1,12,19,5,10,3,3,4,12,6,3,10,17,9,10,1,119,46,40,102,10,5,55,3,44,4,33,2,22
K,1,2,21,13,7,9,10,3,13,3,13,24,6,15,12,6,13,34,40,5,25,24,50,2,1,2,10,5,4,1,2,2,3,13,9,16,24,3,11,11,41,59,22,203,86,32,110,9,210,43,33,8,2,29,58,57,80,23,41,5,33,25,117,1,11,1,19,37,100,46,7,12,27,80,42,15,14,25,58,32,5,4,10,13,12,5,6,4,12,10,13,12,37,4,20,22,13,68,53,71
K,26,8,7,13,13,10,6,3,3,8,11,20,7,13,4,5,24,19,10,3,33,71,9,49,23,27,75,74,8,12,5,18,3,23,4,1,19,9,17,1,15,21,37,6,1,17,17,43,30,1,18,10,61,111,43,61,5,65,41,68,51,41,46,21,38,132,46,9,42,34,87,32,16,10,17,49,67,4,1,25,56,44,11,4,9,38,43,2,8,19,52,9,2,2,14,12,10,4,5,3
K,21,1,6,17,11,12,2,14,5,12,16,15,23,17,6,10,22,2,18,10,42,51,3,22,11,72,1,42,24,64,48,13,40,3,14,2,25,51,8,28,8,11,11,2,4,5,2,1,4,8,5,7,14,1,57,49,60,132,77,44,99,65,36,95,14,43,25,52,57,105,48,4,21,44,26,101,8,12,18,18,81,52,4,12,27,73,28,16,8,14,59,38,3,19,16,22,10,4,3,7
K,19,4,4,3,3,3,5,5,4,2,5,6,6,10,9,20,2,22,7,2,11,46,39,3,26,15,100,107,1,40,23,13,52,49,29,23,32,1,29,44,9,38,3,2,22,10,12,17,52,7,10,18,4,2,5,7,10,8,3,4,7,1,8,24,14,33,18,5,17,77,46,8,49,56,52,44,113,10,25,105,100,106,19,6,58,24,1,11,16,13,1,3,3,5,1,75,3,8,5,10
K,7,13,10,13,3,14,18,24,6,24,19,10,23,54,22,31,29,43,5,1,64,42,22,63,3,11,9,68,48,2,19,7,26,1,1,11,16,7,23,74,36,92,118,72,77,26,4,49,97,115,8,42,61,109,32,25,2,12,45,82,13,5,4,10,18,74,28,10,2,3,20,64,38,4,16,15,49,17,1,3,5,18,1,30,21,21,11,6,6,5,7,2,22,14,36,16,25,21,34,9
K,16,5,5,10,4,6,8,10,6,16,10,16,15,12,1,47,13,29,10,11,20,60,20,46,21,10,37,93,53,42,4,11,12,3,21,15,12,5,6,11,18,4,24,30,17,1,7,136,19,250,25,4,48,32,28,57,85,104,38,2,19,42,70,59,48,25,95,41,33,12,7,28,73,29,13,2,19,61,44,9,3,2,19,42,22,32,19,38,16,22,21,19,7,8,3,24,12,11,5,32
K,11,19,11,7,2,2,2,5,8,13,2,4,5,5,13,15,10,11,17,5,103,22,53,12,48,35,17,26,9,15,4,40,5,19,4,9,15,8,11,8,1,9,1,2,4,13,3,14,9,13,22,14,24,38,1,58,57,26,48,37,26,6,5,3,6,5,6,1,5,1,2,5,4,5,9,12,12,3,30,27,15,9,15,11,6,34,3,16,14,13,4,24,21,3,33,18,1,53,6,61
K,22,15,17,27,16,9,13,2,18,12,18,6,44,4,43,14,36,104,35,30,55,39,59,33,28,1,6,22,17,13,13,15,9,5,3,13,2,1,23,3,3,1,2,8,2,12,2,22,31,49,109,99,49,65,5,100,142,42,4,8,49,92,79,3,19,28,10,5,14,97,13,45,32,8,95,22,14,3,4,26,51,40,8,20,40,21,7,14,34,14,3,2,13,36,16,13,6,1,12,14
K,21,1,10,4,11,15,8,8,10,17,8,13,19,40,4,12,21,18,23,2,41,43,22,16,15,21,18,8,48,42,20,13,2,30,59,2,4,16,4,6,3,11,9,6,8,18,13,2,120,11,1,70,38,26,25,123,60,93,113,120,60,34,149,73,85,10,66,20,34,82,8,10,46,20,87,71,5,17,28,44,9,5,19,42,40,1,11,11,52,16,5,1,14,14,1,4,1,13,13,7
K,21,2,11,18,7,12,5,6,3,4,7,1,16,18,7,20,2,8,11,11,15,6,32,9,13,32,4,16,43,8,4,32,2,17,8,3,20,2,8,3,7,1,1,2,18,23,42,22,7,60,129,52,63,24,77,88,43,33,23,25,149,19,86,68,37,23,29,75,59,64,26,65,35,42,50,26,23,2,23,51,36,2,8,26,44,9,14,43,22,4,10,37,4,6,4,4,12,12,7,5
K,20,5,6,2,2,5,8,4,10,6,7,6,15,13,7,4,23,14,7,2,70,26,33,10,23,8,52,9,24,16,14,48,36,34,13,51,14,18,28,15,5,10,23,3,2,13,1,7,3,4,39,3,3,1,4,4,10,28,37,22,4,28,5,37,73,140,101,101,92,77,84,23,7,8,9,17,2,13,4,6,3,6,24,6,10,15,8,13,2,6,16,16,8,14,7,4,14,10,21,47
K,373,7,1,9,1,7,4,5,8,5,9,9,11,4,12,5,5,23,13,8,9,22,4,17,55,22,51,12,16,17,23,58,31,26,83,26,20,51,4,13,20,25,21,15,48,1,18,36,2,7,16,2,4,2,10,3,1,4,8,1,8,5,21,6,9,2,46,77,50,88,44,92,32,41,42,100,69,55,7,25,29,70,18,3,20,23,7,1,14,1,10,17,8,10,8,6,4,7,12,11
K,21,3,10,5,1,7,6,4,9,10,9,13,4,10,16,22,18,13,17,10,4,48,12,5,37,3,29,32,9,37,7,50,13,52,6,2,8,16,8,4,3,15,7,3,3,7,1,44,47,14,40,31,27,50,33,40,51,2,108,30,138,93,22,30,128,49,4,94,27,141,28,111,37,14,5,40,72,3,14,25,64,32,16,4,2,24,41,39,3,6,19,36,13,2,32,22,10,15,20,21
K,21,3,10,5,1,7,6,4,9,10,9,13,4,10,16,22,18,13,17,10,4,48,12,5,37,3,29,32,9,37,7,50,13,52,6,2,8,16,8,4,3,15,7,3,3,7,1,44,47,14,40,31,27,50,33,40,51,2,108,30,138,93,22,30,128,49,4,94,27,141,28,111,37,14,5,40,72,3,14,25,64,32,16,4,2,24,41,39,3,6,19,36,13,2,32,22,10,15,20,21
K,16,1,6,18,5,14,6,8,9,11,13,18,13,16,7,6,9,29,90,3,109,93,58,27,9,21,17,47,10,48,30,6,1,3,12,4,9,1,3,2,29,4,22,17,20,16,32,10,68,9,86,39,109,83,65,52,32,129,28,13,4,28,14,25,78,68,18,48,56,71,11,7,8,2,42,71,40,11,4,10,19,36,7,8,39,32,1,7,20,45,10,4,24,8,13,3,12,5,14,11
K,22,3,12,10,7,2,1,2,11,7,5,7,3,5,5,23,1,9,8,21,9,14,12,13,23,35,17,59,9,30,11,8,31,16,15,15,13,45,15,20,12,5,2,5,1,4,5,74,53,4,12,16,2,8,21,17,11,10,5,44,3,53,66,74,58,25,56,81,67,44,27,32,7,2,11,19,5,28,17,106,38,14,8,32,51,20,37,31,21,32,42,33,10,20,8,19,62,53,62,8
K,40,12,14,18,10,7,3,2,3,41,2,21,43,24,67,22,34,11,23,54,25,36,28,34,25,64,69,38,7,5,7,12,2,3,6,1,17,18,19,2,8,15,28,91,108,26,2,10,36,3,35,34,52,28,2,64,2,65,18,26,20,3,6,8,4,4,12,3,6,7,3,18,3,10,13,25,28,31,57,6,7,44,72,104,5,16,10,21,62,52,55,38,12,26,40,26,47,34,13,8
K,20,6,6,2,8,1,6,18,13,1,6,23,26,6,9,9,13,9,29,8,1,3,57,97,29,46,11,50,13,44,47,34,26,13,14,4,2,5,4,2,1,18,6,12,8,3,9,16,37,72,31,43,8,68,111,49,51,19,20,5,67,37,2,74,17,10,3,46,75,46,15,1,4,15,21,48,29,11,11,13,47,16,10,2,16,11,32,8,11,1,8,9,1,6,5,4,6,4,16,1
K,11,7,31,21,6,5,20,9,36,17,24,16,47,40,16,1,20,15,5,26,7,21,64,35,87,55,51,20,7,19,4,3,23,1,7,11,73,10,16,116,9,5,31,14,9,3,130,3,5,43,42,51,64,23,47,14,50,1,38,13,11,7,27,10,13,26,10,8,15,17,16,1,9,13,10,4,13,13,25,15,4,6,4,15,3,11,19,4,21,21,21,105,17,91,9,61,7,15,40,18
K,3,3,4,5,1,1,1,21,26,20,13,15,7,9,16,72,37,1,2,51,2,16,79,20,9,8,14,25,48,1,12,4,2,1,4,12,14,2,6,84,32,4,9,6,69,36,17,73,21,30,62,5,15,70,29,14,19,163,10,21,29,16,61,48,10,46,68,21,5,42,39,4,6,27,30,12,9,8,10,9,18,7,8,3,12,3,3,2,16,142,2,7,10,9,5,11,23,10,1,5
K,6,4,9,3,2,2,7,16,24,10,9,6,15,36,27,20,3,17,25,57,3,3,2,36,34,29,17,34,6,12,25,19,2,26,8,31,1,1,10,2,7,6,2,7,1,10,6,6,1,1,3,6,3,9,14,11,6,32,25,10,52,66,20,65,84,14,14,11,53,46,81,48,2,25,43,42,2,2,8,29,4,18,17,25,13,13,6,9,2,10,8,2,1,1,5,3,3,7,19,22
K,1,14,9,16,18,15,16,39,14,18,66,18,49,15,41,33,7,27,79,3,38,69,29,22,46,59,17,7,32,8,1,2,1,1,13,2,1,17,5,1,31,35,22,43,8,36,110,7,111,21,90,14,62,15,29,55,16,54,13,5,15,6,1,11,29,11,16,24,18,7,18,3,5,2,1,20,2,3,7,132,4,5,6,1,9,15,19,7,13,12,38,138,64,72,7,40,56,29,19,50
K,27,30,15,20,7,9,3,21,5,17,6,15,3,15,17,1,10,41,27,1,62,16,25,4,1,32,34,18,8,5,3,3,4,17,5,15,21,18,2,16,18,1,21,31,45,318,125,160,43,74,83,2,154,104,49,68,27,155,100,3,4,58,44,113,60,15,42,70,86,31,23,21,8,35,129,56,23,10,16,53,44,11,25,85,4,1,5,61,7,32,3,10,16,4,14,20,8,16,15,9
K,426,1,4,23,24,23,12,10,10,25,3,19,16,30,16,11,13,12,28,5,2,21,25,20,21,22,10,9,1,19,13,16,9,2,5,2,3,1,7,28,42,11,15,9,2,48,19,13,10,10,377,114,60,26,46,230,129,36,52,20,130,93,12,25,39,30,118,64,15,7,14,29,83,76,29,7,16,29,41,128,50,17,17,2,6,52,75,31,3,20,50,13,27,2,5,3,5,30,13,25
K,20,5,9,22,14,14,21,13,22,25,21,2,33,54,47,39,21,30,35,10,16,66,32,49,25,35,40,14,7,9,20,8,6,2,3,4,7,12,2,24,32,15,57,8,8,6,17,36,42,7,2,1,265,252,62,68,98,6,104,202,31,16,31,4,149,52,9,16,2,36,28,85,73,40,17,62,5,13,123,79,12,39,3,10,59,88,23,8,3,10,35,8,7,19,35,2,2,25,24,32
K,1,1,2,1,1,4,5,8,4,17,6,7,16,3,19,37,16,1,17,234,1,38,21,13,24,33,24,16,12,11,65,13,40,53,34,43,42,40,15,22,81,76,56,47,34,36,20,43,13,13,25,2,6,5,25,8,4,4,9,3,2,28,1,4,16,5,9,3,12,3,11,4,2,12,1,19,19,38,3,40,25,9,4,41,10,3,54,7,11,7,9,39,2,1,16,2,14,19,31,14
K,32,1,41,16,23,20,1,29,36,42,13,51,47,12,7,25,18,95,5,8,21,23,16,26,2,22,34,28,22,9,1,13,7,8,3,3,6,3,6,1,9,3,9,6,2,10,2,7,2,7,12,15,52,5,8,177,185,59,3,12,38,131,79,20,37,30,210,54,13,68,95,105,28,41,16,17,43,32,80,64,6,6,18,52,77,29,7,24,49,55,16,6,24,70,37,2,17,43,31,16
K,41,12,13,19,17,16,11,8,5,9,1,16,12,35,23,21,1,2,17,10,14,15,55,7,7,26,2,8,20,14,5,25,23,17,1,10,2,7,6,2,38,11,63,27,36,3,10,11,36,83,215,21,99,78,7,84,101,131,14,4,31,26,168,47,39,19,28,61,93,58,12,2,17,12,64,78,22,17,6,26,91,44,15,18,13,43,57,36,10,3,9,76,17,4,22,10,14,12,8,24
K,14,18,9,10,2,10,8,3,12,20,6,2,11,16,20,47,8,41,7,10,12,4,1,4,6,2,1,4,9,4,1,16,12,39,14,45,8,37,45,37,9,17,36,15,30,73,19,37,9,22,33,62,87,144,30,20,49,22,105,106,22,6,6,18,59,129,77,26,59,17,53,18,7,14,77,7,6,41,61,2,16,28,67,8,20,23,44,11,17,46,1,15,32,30,9,24,10,14,10,13
K,18,3,26,8,20,14,13,14,22,3,16,11,40,14,3,15,9,5,66,51,28,2,20,16,16,65,8,4,5,5,6,8,2,9,8,1,8,19,2,9,2,15,4,3,24,7,35,5,15,44,32,48,2,42,42,88,88,210,63,78,88,1,18,157,87,42,33,6,56,62,76,54,12,17,9,45,82,37,7,4,2,2,28,64,44,12,35,56,30,4,2,16,29,17,46,32,8,6,22,4
K,323,1,2,16,35,5,12,8,22,9,10,5,17,3,17,13,9,39,38,15,7,8,7,61,21,38,10,23,5,23,6,8,10,4,1,11,13,11,4,1,17,17,6,17,9,12,22,53,207,65,66,32,37,2,49,152,51,27,52,38,77,40,15,20,2,44,84,24,1,16,8,39,80,41,9,2,6,17,30,59,23,2,1,1,16,44,41,18,27,38,3,1,6,3,9,16,2,8,10,4
K,1,25,16,14,8,17,4,10,16,10,26,4,41,37,91,36,46,23,44,39,32,21,20,20,11,27,38,28,68,20,7,33,22,18,42,9,2,4,13,6,7,6,1,3,2,77,52,16,48,20,23,6,86,79,5,119,126,56,32,7,32,70,67,21,36,19,19,75,49,5,17,2,40,53,42,23,33,45,14,2,8,11,48,22,12,16,21,33,20,3,4,10,17,13,11,10,5,13,12,7
K,263,1,1,10,2,5,7,14,3,6,11,1,6,9,20,2,11,4,8,47,17,36,18,7,13,125,9,2,53,17,29,23,42,66,31,4,1,22,22,8,9,6,1,1,2,16,1,8,9,12,13,8,19,18,37,12,41,45,149,172,63,45,164,63,34,16,55,10,77,7,10,12,24,31,55,33,11,20,39,53,20,1,5,19,49,31,13,4,7,16,26,42,17,13,1,4,8,32,4,11
K,24,1,9,33,8,28,3,3,3,15,16,21,13,26,37,2,76,31,27,5,15,50,6,22,17,16,11,19,7,4,8,10,7,7,6,9,24,37,20,18,14,12,5,9,6,34,11,72,30,17,7,21,1,32,259,233,3,108,18,64,51,139,184,22,9,26,30,136,71,29,33,48,81,97,29,12,14,12,54,11,5,65,33,23,13,87,2,6,25,83,2,1,27,46,4,8,22,15,17,8
K,7,12,19,17,16,4,11,27,6,27,17,2,18,6,15,29,16,53,16,56,37,9,1,27,8,21,13,16,8,2,4,1,4,5,2,7,4,27,4,3,13,6,1,37,5,17,26,30,37,32,84,85,149,81,34,74,10,199,104,42,25,40,24,183,94,46,2,28,44,100,98,13,28,19,70,92,46,5,8,16,21,76,13,22,50,47,16,6,21,8,9,29,57,6,7,4,19,6,3,2
K,10,25,12,19,5,3,7,23,18,17,24,11,21,129,74,30,41,86,110,47,71,49,23,19,37,24,3,9,13,1,12,5,3,12,4,2,101,22,5,7,8,13,2,27,3,8,12,15,93,37,89,12,110,7,7,283,144,157,159,43,112,102,283,38,12,37,96,122,47,1,36,32,26,60,125,87,22,13,25,14,14,38,90,4,11,10,54,6,7,22,46,3,19,42,21,4,4,1,53,24
K,21,1,2,5,3,7,20,6,19,14,5,14,23,2,28,7,8,3,14,12,10,48,18,33,47,51,67,14,13,133,40,60,7,13,5,27,9,10,2,5,13,7,26,14,8,21,65,42,25,34,257,259,69,54,194,184,157,30,19,17,48,187,85,41,5,2,43,56,102,82,33,21,61,114,28,6,7,7,20,40,116,57,26,10,17,54,75,10,5,23,39,9,15,16,6,20,15,1,13,27
